id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
s5966,38,Private,Masters,Married-spouse-absent,Sales,Not-in-family,White,40
s5967,44,Self-emp-not-inc,12th,Married-civ-spouse,Farming-fishing,Husband,White,50
s5968,34,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,40
s5969,64,Self-emp-inc,7th-8th,Never-married,Farming-fishing,Not-in-family,White,22
s5970,68,Private,Preschool,Separated,Priv-house-serv,Unmarried,Black,38
s5971,46,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,50
s5972,21,Private,Bachelors,Never-married,Prof-specialty,Own-child,Other,40
s5973,24,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s5974,38,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40
s5975,65,Self-emp-inc,Bachelors,Divorced,Farming-fishing,Not-in-family,White,60
s5976,51,Private,Assoc-voc,Widowed,Sales,Unmarried,White,40
s5977,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s5978,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s5979,42,Private,Some-college,Never-married,Other-service,Unmarried,White,30
s5980,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,35
s5981,37,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
s5982,51,Private,10th,Married-civ-spouse,Other-service,Husband,Black,40
s5983,46,Private,Masters,Divorced,Adm-clerical,Unmarried,Black,40
s5984,59,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,45
s5985,35,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,48
s5986,22,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,2
s5987,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,35
s5988,27,Local-gov,Some-college,Never-married,Prof-specialty,Unmarried,Black,40
s5989,77,?,Bachelors,Widowed,?,Not-in-family,White,15
s5990,35,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,40
s5991,57,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,40
s5992,33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,75
s5993,70,?,9th,Married-civ-spouse,?,Husband,White,10
s5994,28,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s5995,52,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Other-relative,White,32
s5996,35,Private,Bachelors,Married-civ-spouse,Sales,Wife,Black,50
s5997,36,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,48
s5998,29,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,70
s5999,47,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,38
s6000,47,Local-gov,Some-college,Married-civ-spouse,Other-service,Wife,Black,40
s6001,47,Local-gov,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Black,40
s6002,26,Private,Some-college,Married-civ-spouse,Sales,Wife,White,40
s6003,32,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s6004,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,20
s6005,23,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,40
s6006,90,Private,Some-college,Never-married,Other-service,Own-child,White,40
s6007,42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40
s6008,33,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,40
s6009,49,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,40
s6010,35,Private,Bachelors,Never-married,Sales,Not-in-family,White,55
s6011,46,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,60
s6012,52,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,40
s6013,25,Private,HS-grad,Never-married,Protective-serv,Not-in-family,White,40
s6014,30,State-gov,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,10
s6015,28,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,40
s6016,45,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40
s6017,22,Private,Some-college,Never-married,Sales,Own-child,White,40
s6018,58,Private,12th,Never-married,Sales,Not-in-family,White,25
s6019,26,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,40
s6020,36,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,63
s6021,71,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,33
s6022,44,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,50
s6023,35,Private,HS-grad,Divorced,Other-service,Not-in-family,White,45
s6024,44,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40
s6025,34,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,35
s6026,51,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,65
s6027,32,Self-emp-not-inc,Assoc-acdm,Never-married,Farming-fishing,Own-child,White,10
s6028,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,40
s6029,39,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40
s6030,48,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,40
s6031,23,?,Bachelors,Never-married,?,Own-child,White,34
s6032,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s6033,49,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,50
s6034,41,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,40
s6035,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Other-relative,White,40
s6036,30,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,50
s6037,48,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,40
s6038,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,55
s6039,47,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Wife,White,40
s6040,44,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,40
s6041,33,Federal-gov,HS-grad,Separated,Craft-repair,Unmarried,White,40
s6042,21,Private,Some-college,Never-married,Exec-managerial,Own-child,White,20
s6043,29,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Other,30
s6044,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,40
s6045,40,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,47
s6046,19,State-gov,Some-college,Never-married,Other-service,Own-child,White,18
s6047,22,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,40
s6048,81,Self-emp-not-inc,Prof-school,Married-civ-spouse,Protective-serv,Husband,White,58
s6049,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,35
s6050,56,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,42
s6051,30,Private,Some-college,Never-married,Sales,Own-child,White,4
s6052,19,Private,Some-college,Never-married,Tech-support,Not-in-family,Black,20
s6053,38,Local-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Black,49
s6054,46,Private,HS-grad,Separated,Exec-managerial,Not-in-family,Black,40
s6055,60,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,40
s6056,27,?,HS-grad,Married-civ-spouse,?,Wife,Other,40
s6057,37,Private,Bachelors,Married-civ-spouse,Sales,Wife,Black,38
s6058,49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40
s6059,42,Private,Some-college,Divorced,Sales,Unmarried,White,45
s6060,22,Private,Some-college,Never-married,Other-service,Own-child,White,36
s6061,18,Private,11th,Never-married,Transport-moving,Own-child,White,7
s6062,47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,40
s6063,50,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,40
s6064,30,?,Assoc-acdm,Never-married,?,Own-child,Black,35
s6065,44,State-gov,HS-grad,Divorced,Other-service,Unmarried,White,40
s6066,35,Private,Assoc-voc,Never-married,Other-service,Own-child,Black,35
s6067,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40
s6068,25,Self-emp-not-inc,10th,Married-civ-spouse,Other-service,Wife,White,95
s6069,52,?,HS-grad,Married-civ-spouse,?,Husband,White,40
s6070,28,Private,HS-grad,Married-spouse-absent,Transport-moving,Not-in-family,White,35
s6071,41,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,55
s6072,46,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
s6073,28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,45
s6074,38,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s6075,64,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,70
s6076,32,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,35
s6077,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
s6078,22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,45
s6079,74,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Black,40
s6080,29,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,50
s6081,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
s6082,32,Private,Some-college,Separated,Other-service,Not-in-family,White,46
s6083,19,Private,HS-grad,Never-married,Sales,Other-relative,White,10
s6084,22,Private,Assoc-voc,Never-married,Other-service,Own-child,White,44
s6085,53,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,45
s6086,22,Private,Some-college,Never-married,Other-service,Other-relative,White,4
s6087,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s6088,38,Private,Some-college,Divorced,Sales,Unmarried,White,40
s6089,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,32
s6090,34,Self-emp-inc,HS-grad,Never-married,Craft-repair,Own-child,White,30
s6091,20,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,60
s6092,33,Private,HS-grad,Divorced,Sales,Not-in-family,White,40
s6093,29,Local-gov,Masters,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,50
s6094,45,Private,11th,Married-spouse-absent,Other-service,Other-relative,White,30
s6095,22,Private,Some-college,Never-married,Sales,Own-child,White,35
s6096,28,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,40
s6097,42,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50
s6098,36,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,35
s6099,43,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,38
s6100,31,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40
s6101,56,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,55
s6102,43,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,40
s6103,35,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,40
s6104,27,Private,HS-grad,Never-married,Tech-support,Unmarried,Black,40
s6105,46,Private,11th,Divorced,Craft-repair,Not-in-family,White,60
s6106,43,Private,Some-college,Widowed,Tech-support,Not-in-family,White,25
s6107,67,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,48
s6108,28,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,60
s6109,21,Private,Some-college,Never-married,Sales,Other-relative,Asian-Pac-Islander,30
s6110,23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,41
s6111,43,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,50
s6112,20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,20
s6113,35,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,40
s6114,47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,54
s6115,22,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,60
s6116,28,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,30
s6117,20,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,Black,24
s6118,27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,45
s6119,37,Private,Prof-school,Never-married,Exec-managerial,Not-in-family,White,40
s6120,48,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,44
s6121,34,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40
s6122,26,Private,Some-college,Separated,Sales,Unmarried,Black,20
s6123,37,Local-gov,Bachelors,Separated,Prof-specialty,Own-child,White,40
s6124,33,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,40
s6125,17,?,9th,Never-married,?,Own-child,Black,40
s6126,42,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,40
s6127,37,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s6128,45,State-gov,7th-8th,Married-civ-spouse,Other-service,Husband,White,80
s6129,30,State-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,25
s6130,31,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,40
s6131,29,Private,Some-college,Never-married,Sales,Not-in-family,White,40
s6132,58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s6133,41,Private,Some-college,Divorced,Sales,Not-in-family,White,40
s6134,45,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,40
s6135,45,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,42
s6136,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,52
s6137,23,?,11th,Never-married,?,Own-child,White,40
s6138,20,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,40
s6139,39,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,50
s6140,53,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40
s6141,22,?,12th,Never-married,?,Own-child,White,40
s6142,41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s6143,37,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,Black,40
s6144,39,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45
s6145,54,Private,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,60
s6146,17,Private,11th,Never-married,Sales,Other-relative,White,15
s6147,51,Federal-gov,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Black,40
s6148,57,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40
s6149,17,Private,10th,Never-married,Other-service,Own-child,White,10
s6150,34,Private,11th,Married-spouse-absent,Machine-op-inspct,Unmarried,White,52
s6151,30,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,25
s6152,45,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,36
s6153,48,Private,HS-grad,Widowed,Handlers-cleaners,Unmarried,Other,41
s6154,58,Private,11th,Divorced,Priv-house-serv,Unmarried,White,35
s6155,31,?,HS-grad,Never-married,?,Unmarried,White,45
s6156,56,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,40
s6157,33,Private,Some-college,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,44
s6158,44,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,35
s6159,37,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40
s6160,31,Private,HS-grad,Divorced,Tech-support,Unmarried,White,40
s6161,54,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,40
s6162,63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,18
s6163,41,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,50
s6164,31,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,26
s6165,50,Local-gov,Some-college,Divorced,Craft-repair,Not-in-family,White,40
s6166,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
s6167,44,Local-gov,Assoc-voc,Divorced,Other-service,Unmarried,White,40
s6168,19,?,11th,Never-married,?,Own-child,White,30
s6169,53,?,Some-college,Divorced,?,Not-in-family,White,44
s6170,17,?,HS-grad,Never-married,?,Own-child,White,40
s6171,30,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,10
s6172,28,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s6173,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s6174,46,Private,10th,Divorced,Sales,Unmarried,White,40
s6175,35,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,40
s6176,61,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,28
s6177,39,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,40
s6178,46,Federal-gov,Prof-school,Divorced,Exec-managerial,Not-in-family,Other,35
s6179,33,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,30
s6180,37,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,48
s6181,23,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45
s6182,44,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,50
s6183,18,Private,HS-grad,Never-married,Sales,Own-child,White,40
s6184,47,State-gov,Bachelors,Never-married,Prof-specialty,Unmarried,White,40
s6185,69,?,HS-grad,Separated,?,Not-in-family,White,8
s6186,19,?,Some-college,Never-married,?,Own-child,White,20
s6187,56,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Black,40
s6188,45,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
s6189,34,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s6190,42,Self-emp-not-inc,HS-grad,Married-spouse-absent,Exec-managerial,Own-child,White,40
s6191,43,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,49
s6192,67,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,40
s6193,43,Local-gov,Bachelors,Widowed,Prof-specialty,Unmarried,White,40
s6194,27,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s6195,54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,40
s6196,34,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,50
s6197,23,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40
s6198,27,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,15
s6199,20,Private,HS-grad,Never-married,Sales,Not-in-family,White,45
s6200,32,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s6201,51,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,44
s6202,53,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,40
s6203,46,?,9th,Widowed,?,Not-in-family,Black,20
s6204,18,Private,11th,Never-married,Machine-op-inspct,Own-child,White,3
s6205,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s6206,21,Private,HS-grad,Never-married,Prof-specialty,Other-relative,Black,20
s6207,34,Private,HS-grad,Never-married,Other-service,Other-relative,Black,25
s6208,24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s6209,70,?,HS-grad,Widowed,?,Not-in-family,White,4
s6210,55,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,50
s6211,25,Local-gov,Bachelors,Never-married,Protective-serv,Own-child,White,40
