id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
4899,55,Private,9th,Never-married,Handlers-cleaners,Other-relative,Black,37
4900,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,70
4901,39,Self-emp-inc,9th,Married-civ-spouse,Exec-managerial,Husband,White,40
4902,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
4903,37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60
4904,42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,50
4905,46,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,48
4906,40,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,40
4907,45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,45
4908,38,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,10
4909,26,Self-emp-not-inc,HS-grad,Never-married,Sales,Other-relative,Asian-Pac-Islander,50
4910,31,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,40
4911,41,Private,HS-grad,Married-spouse-absent,Craft-repair,Unmarried,White,40
4912,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,45
4913,28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
4914,42,Private,Some-college,Never-married,Transport-moving,Unmarried,Black,40
4915,44,Private,Some-college,Widowed,Sales,Not-in-family,White,25
4916,39,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,65
4917,43,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Black,40
4918,40,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,85
4919,55,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,40
4920,17,?,Some-college,Never-married,?,Own-child,White,15
4921,24,Private,HS-grad,Never-married,Sales,Not-in-family,White,30
4922,44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,60
4923,43,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,40
4924,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
4925,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
4926,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
4927,46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,35
4928,26,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,40
4929,21,?,HS-grad,Never-married,?,Other-relative,White,60
4930,57,State-gov,Some-college,Divorced,Prof-specialty,Unmarried,White,40
4931,39,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,50
4932,26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
4933,30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
4934,29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
4935,34,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40
4936,44,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,75
4937,34,Private,Assoc-acdm,Divorced,Craft-repair,Unmarried,Black,40
4938,20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40
4939,33,Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,40
4940,24,Private,Assoc-voc,Never-married,Other-service,Unmarried,White,32
4941,23,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45
4942,20,State-gov,Some-college,Never-married,Other-service,Own-child,White,20
4943,52,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
4944,25,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,45
4945,34,Private,10th,Separated,Other-service,Unmarried,White,36
4946,18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,20
4947,51,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Unmarried,White,50
4948,34,Private,Masters,Divorced,Prof-specialty,Own-child,White,60
4949,45,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
4950,64,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,10
4951,52,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,40
4952,29,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,40
4953,27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40
4954,59,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
4955,59,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,40
4956,59,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,40
4957,32,Private,11th,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,60
4958,58,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,45
4959,36,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,70
4960,25,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,40
4961,65,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,40
4962,18,Private,10th,Never-married,Sales,Own-child,White,10
4963,45,Private,HS-grad,Separated,Tech-support,Not-in-family,White,26
4964,18,?,Some-college,Never-married,?,Own-child,White,40
4965,47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
4966,29,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,30
4967,31,Private,HS-grad,Never-married,Sales,Not-in-family,White,45
4968,64,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50
4969,51,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40
4970,48,?,11th,Separated,?,Unmarried,White,40
4971,24,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,40
4972,28,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
4973,28,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,40
4974,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,55
4975,49,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,22
4976,56,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
4977,28,Private,1st-4th,Never-married,Farming-fishing,Unmarried,White,77
4978,42,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,40
4979,30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,50
4980,19,?,HS-grad,Never-married,?,Own-child,White,20
4981,27,Private,Bachelors,Never-married,Sales,Not-in-family,Black,40
4982,63,?,HS-grad,Married-civ-spouse,?,Husband,White,32
4983,21,Private,Some-college,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,50
4984,19,Private,12th,Never-married,Other-service,Own-child,White,25
4985,59,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40
4986,23,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50
4987,39,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,43
4988,28,?,10th,Separated,?,Not-in-family,White,30
4989,63,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,15
4990,32,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,Other,20
4991,33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,50
4992,48,Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,50
4993,58,Private,HS-grad,Widowed,Craft-repair,Unmarried,White,52
4994,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
4995,37,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,35
4996,21,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,40
4997,24,Private,Bachelors,Never-married,Tech-support,Own-child,White,40
4998,31,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
4999,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
5000,29,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,40
5001,58,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
5002,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,40
5003,28,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,45
5004,31,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,45
5005,34,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,50
5006,37,Private,Some-college,Divorced,Tech-support,Unmarried,White,40
5007,32,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40
5008,26,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,32
5009,58,Private,HS-grad,Widowed,Sales,Not-in-family,White,35
5010,56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50
5011,48,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,40
5012,43,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
5013,39,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
5014,29,Self-emp-not-inc,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,40
5015,37,Private,Some-college,Married-civ-spouse,Sales,Husband,White,44
5016,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
5017,46,Federal-gov,Some-college,Separated,Exec-managerial,Unmarried,White,50
5018,22,Private,12th,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,50
5019,46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,55
5020,23,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,40
5021,31,Self-emp-inc,HS-grad,Divorced,Other-service,Unmarried,White,30
5022,46,Private,Assoc-voc,Separated,Machine-op-inspct,Not-in-family,Black,40
5023,18,?,Some-college,Never-married,?,Own-child,Asian-Pac-Islander,40
5024,30,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40
5025,45,Private,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,30
5026,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
5027,18,Private,Some-college,Never-married,Sales,Own-child,White,25
5028,48,Private,Bachelors,Widowed,Other-service,Unmarried,White,20
5029,28,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,45
5030,30,Private,Assoc-acdm,Never-married,Tech-support,Own-child,White,15
5031,27,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,40
5032,27,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,40
5033,35,Private,10th,Widowed,Other-service,Not-in-family,Black,40
5034,54,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
5035,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
5036,71,?,Bachelors,Married-civ-spouse,?,Husband,White,30
5037,33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,50
5038,23,Private,11th,Never-married,Transport-moving,Not-in-family,White,40
5039,47,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,45
5040,35,Federal-gov,Some-college,Never-married,Other-service,Unmarried,Black,40
5041,27,?,Bachelors,Never-married,?,Not-in-family,Black,45
5042,45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40
5043,22,Private,Some-college,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,20
5044,52,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,55
5045,46,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50
5046,64,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,Husband,White,25
5047,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,45
5048,35,Private,Assoc-voc,Divorced,Transport-moving,Not-in-family,White,50
5049,45,Private,Some-college,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,40
5050,18,Private,Some-college,Never-married,Other-service,Own-child,White,20
5051,71,Self-emp-inc,Some-college,Widowed,Exec-managerial,Not-in-family,White,24
5052,37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,55
5053,28,Private,10th,Never-married,Other-service,Unmarried,White,15
5054,29,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,50
5055,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,52
5056,55,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,10
5057,33,?,HS-grad,Divorced,?,Not-in-family,White,75
5058,30,Private,HS-grad,Never-married,Craft-repair,Own-child,White,35
5059,21,Private,Some-college,Never-married,Sales,Own-child,Black,30
5060,44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40
5061,27,Private,7th-8th,Never-married,Farming-fishing,Own-child,White,50
5062,27,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,40
5063,67,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,15
5064,20,Private,HS-grad,Never-married,Sales,Not-in-family,Asian-Pac-Islander,25
5065,38,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,40
5066,46,Local-gov,HS-grad,Never-married,Craft-repair,Own-child,White,40
5067,52,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,60
5068,37,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60
5069,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,50
5070,61,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
5071,44,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,40
5072,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40
5073,31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,55
5074,24,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,40
5075,26,Private,5th-6th,Never-married,Transport-moving,Not-in-family,White,40
5076,50,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,35
5077,57,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
5078,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,35
5079,45,Federal-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,40
5080,42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,35
5081,32,Private,Some-college,Divorced,Sales,Not-in-family,White,38
5082,44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40
5083,31,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,60
5084,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,50
5085,48,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
5086,49,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,45
5087,32,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,32
5088,56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,35
5089,26,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,35
5090,17,?,11th,Never-married,?,Own-child,Black,20
5091,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
5092,52,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,45
5093,42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
5094,33,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,60
5095,48,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,50
5096,19,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,10
5097,25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40
5098,26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40
5099,26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,50
5100,20,?,Some-college,Never-married,?,Own-child,White,35
5101,34,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,40
5102,58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,45
5103,43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,38
5104,24,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
5105,21,Private,Some-college,Never-married,Other-service,Not-in-family,Black,30
5106,44,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,35
5107,47,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,45
5108,61,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40
5109,17,Private,10th,Never-married,Other-service,Own-child,White,30
5110,48,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,48
5111,45,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,Black,48
5112,24,Federal-gov,Bachelors,Never-married,Tech-support,Own-child,White,40
5113,24,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,20
5114,34,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
5115,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,55
5116,21,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,40
5117,45,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,43
5118,20,?,10th,Divorced,?,Not-in-family,White,40
5119,27,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,40
5120,32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,42
5121,23,?,Some-college,Never-married,?,Not-in-family,White,40
5122,35,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40
5123,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
5124,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,46
5125,18,Private,Some-college,Never-married,Sales,Own-child,White,25
5126,43,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
5127,52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
5128,36,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
5129,46,Federal-gov,Assoc-voc,Separated,Tech-support,Not-in-family,Other,30
5130,20,?,Some-college,Never-married,?,Own-child,White,10
5131,74,Private,HS-grad,Widowed,Other-service,Not-in-family,White,28
5132,44,Private,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,60
5133,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
5134,36,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,40
5135,43,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,60
5136,47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,75
5137,71,?,HS-grad,Married-civ-spouse,?,Husband,White,70
5138,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,45
5139,25,Private,Bachelors,Never-married,Other-service,Own-child,White,40
