age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
21,Bachelors,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
54,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,1672,40,<=50K
22,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
28,Masters,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
19,Some-college,Never-married,Craft-repair,Own-child,Male,0,0,20,<=50K
54,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,45,>50K
31,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
31,Bachelors,Married-civ-spouse,Sales,Wife,Female,0,0,40,>50K
47,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
35,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,>50K
42,Some-college,Divorced,Exec-managerial,Unmarried,Female,0,0,37,<=50K
28,HS-grad,Never-married,Adm-clerical,Unmarried,Female,0,0,34,<=50K
24,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,1672,45,<=50K
46,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
45,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,60,<=50K
56,HS-grad,Divorced,Prof-specialty,Other-relative,Female,0,0,40,<=50K
36,Bachelors,Divorced,Prof-specialty,Other-relative,Male,0,0,55,<=50K
34,HS-grad,Divorced,Tech-support,Not-in-family,Male,0,0,40,<=50K
18,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,45,<=50K
51,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Male,0,0,40,<=50K
60,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
51,Masters,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
63,Some-college,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
29,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
38,Some-college,Divorced,Craft-repair,Own-child,Male,0,0,40,<=50K
47,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
47,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,1977,41,<=50K
37,HS-grad,Never-married,Adm-clerical,Own-child,Male,3457,0,60,<=50K
27,12th,Never-married,Farming-fishing,Not-in-family,Male,0,0,20,<=50K
52,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,0,1902,40,>50K
20,HS-grad,Never-married,Sales,Own-child,Female,0,0,12,<=50K
48,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,<=50K
61,Some-college,Divorced,Protective-serv,Not-in-family,Female,0,0,20,<=50K
19,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,55,<=50K
49,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
53,Bachelors,Divorced,Craft-repair,Not-in-family,Female,0,0,40,<=50K
43,Some-college,Divorced,Sales,Not-in-family,Male,0,0,60,<=50K
52,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,5178,0,40,>50K
17,11th,Never-married,Other-service,Own-child,Male,0,0,15,<=50K
36,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
26,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,<=50K
54,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
44,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,<=50K
29,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
45,Some-college,Never-married,Prof-specialty,Other-relative,Female,0,0,40,>50K
25,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,55,>50K
29,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,25,<=50K
18,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,25,<=50K
18,Some-college,Never-married,Sales,Own-child,Female,0,0,15,<=50K
33,Some-college,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
24,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
19,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,15,<=50K
51,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,<=50K
29,HS-grad,Never-married,Protective-serv,Not-in-family,Male,0,0,29,<=50K
32,12th,Separated,Sales,Unmarried,Male,0,0,40,<=50K
36,Assoc-voc,Never-married,Craft-repair,Own-child,Male,1174,0,40,<=50K
73,HS-grad,Married-civ-spouse,?,Husband,Male,7298,0,40,>50K
29,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
62,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
40,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,30,<=50K
38,11th,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
38,7th-8th,Separated,Craft-repair,Unmarried,Female,0,0,40,<=50K
55,HS-grad,Divorced,Sales,Other-relative,Female,0,0,20,<=50K
64,Some-college,Separated,Prof-specialty,Not-in-family,Female,0,0,14,<=50K
25,HS-grad,Never-married,Transport-moving,Not-in-family,Male,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
37,Some-college,Divorced,Exec-managerial,Unmarried,Male,0,0,40,<=50K
23,Bachelors,Never-married,Sales,Not-in-family,Male,13550,0,50,>50K
57,HS-grad,Separated,Other-service,Not-in-family,Male,0,0,80,>50K
47,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
74,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
28,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,50,<=50K
17,11th,Never-married,Adm-clerical,Own-child,Male,0,0,38,<=50K
31,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,20,<=50K
35,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
45,Assoc-voc,Widowed,Craft-repair,Not-in-family,Female,8844,0,40,<=50K
22,Some-college,Never-married,?,Own-child,Male,0,0,35,<=50K
39,Some-college,Divorced,Sales,Not-in-family,Male,0,0,65,>50K
30,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,>50K
37,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
31,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,>50K
47,Doctorate,Divorced,Prof-specialty,Not-in-family,Male,0,0,55,<=50K
35,11th,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
26,Assoc-acdm,Never-married,Other-service,Unmarried,Female,0,0,40,<=50K
35,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,44,>50K
23,12th,Never-married,?,Unmarried,Female,0,0,30,<=50K
36,1st-4th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
78,11th,Widowed,Farming-fishing,Not-in-family,Female,0,0,20,<=50K
33,Masters,Married-civ-spouse,Sales,Husband,Male,15024,0,60,>50K
23,9th,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
33,HS-grad,Widowed,Tech-support,Not-in-family,Male,0,0,40,<=50K
69,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
39,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
45,Some-college,Divorced,?,Unmarried,Female,0,0,40,<=50K
32,Some-college,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
29,Bachelors,Never-married,?,Own-child,Male,0,0,40,<=50K
61,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,>50K
48,Masters,Never-married,Tech-support,Not-in-family,Male,0,0,40,>50K
44,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,40,<=50K
65,HS-grad,Widowed,Sales,Unmarried,Male,0,0,40,<=50K
41,9th,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,50,<=50K
19,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,20,<=50K
31,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,>50K
23,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,6576,0,30,<=50K
30,Bachelors,Married-civ-spouse,?,Husband,Male,0,1887,45,>50K
46,Assoc-voc,Divorced,Other-service,Unmarried,Male,0,0,40,<=50K
41,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
28,Some-college,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,<=50K
29,HS-grad,Divorced,Adm-clerical,Own-child,Male,0,0,20,<=50K
24,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,35,<=50K
29,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
52,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
26,11th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
37,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
87,Bachelors,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
51,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
28,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
27,Some-college,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
28,Some-college,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
32,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,15,<=50K
36,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,45,>50K
38,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,5103,0,40,>50K
54,12th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
30,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Male,0,0,40,<=50K
69,Some-college,Married-civ-spouse,?,Own-child,Male,0,0,22,<=50K
17,11th,Never-married,Other-service,Own-child,Female,0,0,12,<=50K
25,HS-grad,Never-married,?,Not-in-family,Male,0,0,35,<=50K
32,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,50,>50K
45,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
34,Assoc-voc,Separated,Craft-repair,Unmarried,Male,0,0,40,<=50K
18,HS-grad,Never-married,Sales,Own-child,Female,0,0,35,<=50K
24,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
58,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,35,>50K
30,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,0,38,<=50K
21,11th,Divorced,?,Unmarried,Female,0,0,40,<=50K
38,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,45,<=50K
19,Some-college,Never-married,Farming-fishing,Not-in-family,Male,0,0,25,<=50K
26,9th,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,<=50K
38,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,60,>50K
50,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
46,HS-grad,Separated,Other-service,Unmarried,Female,0,0,40,<=50K
41,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,1902,40,<=50K
51,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
39,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
39,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,<=50K
54,Masters,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
33,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
17,11th,Never-married,Protective-serv,Own-child,Male,0,0,20,<=50K
37,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,12,<=50K
27,Masters,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
38,10th,Never-married,Exec-managerial,Unmarried,Female,0,0,35,<=50K
59,HS-grad,Divorced,Sales,Not-in-family,Female,0,0,19,<=50K
46,HS-grad,Never-married,Craft-repair,Other-relative,Male,0,0,40,<=50K
41,HS-grad,Separated,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
58,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,>50K
49,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,99,<=50K
56,HS-grad,Separated,Other-service,Other-relative,Female,0,0,20,<=50K
33,HS-grad,Never-married,Adm-clerical,Unmarried,Female,0,0,40,<=50K
25,10th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,70,>50K
23,HS-grad,Divorced,?,Not-in-family,Female,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
19,11th,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
27,Bachelors,Never-married,Sales,Own-child,Male,0,0,30,<=50K
80,HS-grad,Married-civ-spouse,?,Husband,Male,0,2073,8,<=50K
23,Prof-school,Married-civ-spouse,Prof-specialty,Own-child,Female,0,0,30,>50K
67,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,13,<=50K
20,Some-college,Never-married,?,Own-child,Female,0,0,12,<=50K
22,Some-college,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
75,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,>50K
39,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,50,<=50K
23,Some-college,Never-married,Exec-managerial,Not-in-family,Female,0,0,25,<=50K
17,10th,Never-married,Adm-clerical,Own-child,Female,0,0,20,<=50K
28,HS-grad,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
37,HS-grad,Separated,Craft-repair,Other-relative,Male,0,0,50,<=50K
37,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,45,>50K
23,Some-college,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,60,<=50K
33,HS-grad,Never-married,?,Other-relative,Male,0,0,40,<=50K
36,HS-grad,Separated,Other-service,Not-in-family,Male,0,0,30,<=50K
29,Bachelors,Never-married,Sales,Not-in-family,Female,0,0,20,<=50K
33,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
37,HS-grad,Never-married,Adm-clerical,Unmarried,Female,0,0,40,<=50K
27,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Female,0,0,55,<=50K
41,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
18,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,15,<=50K
37,Assoc-acdm,Never-married,Exec-managerial,Own-child,Male,0,0,25,<=50K
34,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
30,HS-grad,Separated,Farming-fishing,Own-child,Male,0,0,40,<=50K
43,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
43,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,60,>50K
46,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,70,>50K
38,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
49,Some-college,Married-civ-spouse,Sales,Husband,Male,2907,0,40,<=50K
44,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,<=50K
60,7th-8th,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
46,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,35,<=50K
45,9th,Separated,Machine-op-inspct,Not-in-family,Male,0,1769,45,<=50K
55,Some-college,Separated,Tech-support,Not-in-family,Female,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
43,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,>50K
23,Assoc-acdm,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
21,Assoc-acdm,Never-married,Craft-repair,Own-child,Male,0,0,25,<=50K
36,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,80,>50K
40,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
32,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,>50K
52,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,>50K
50,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,1740,40,<=50K
35,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,>50K
38,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,Male,5013,0,75,<=50K
42,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
58,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,>50K
18,12th,Never-married,Sales,Own-child,Female,0,0,15,<=50K
46,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
56,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
40,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,>50K
48,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
38,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,56,>50K
23,Some-college,Never-married,Sales,Not-in-family,Male,2174,0,60,<=50K
22,Assoc-acdm,Never-married,Prof-specialty,Own-child,Male,0,0,38,<=50K
25,Masters,Never-married,?,Own-child,Male,0,0,40,<=50K
28,5th-6th,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
41,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
32,Assoc-voc,Divorced,Prof-specialty,Unmarried,Male,2596,0,40,<=50K
36,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,5178,0,40,>50K
43,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,>50K
35,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
43,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Female,0,0,45,<=50K
48,Bachelors,Married-civ-spouse,Exec-managerial,Other-relative,Male,0,0,60,>50K
47,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
20,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,50,<=50K
45,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
58,HS-grad,Never-married,Sales,Unmarried,Male,0,0,38,<=50K
52,HS-grad,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
46,11th,Never-married,?,Not-in-family,Male,0,0,50,<=50K
79,9th,Married-civ-spouse,Other-service,Husband,Male,0,0,35,<=50K
50,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
47,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
24,Some-college,Never-married,Sales,Not-in-family,Male,0,0,60,<=50K
67,HS-grad,Divorced,Prof-specialty,Not-in-family,Male,0,0,55,>50K
39,10th,Married-civ-spouse,Other-service,Husband,Male,4386,0,40,>50K
48,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
32,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
55,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,>50K
37,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,Male,7898,0,50,>50K
19,Some-college,Never-married,Other-service,Own-child,Male,0,0,45,<=50K
54,Masters,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,<=50K
45,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,30,>50K
47,Some-college,Divorced,Tech-support,Not-in-family,Female,0,0,33,<=50K
54,Bachelors,Divorced,Sales,Not-in-family,Female,0,0,40,<=50K
61,Some-college,Divorced,Other-service,Not-in-family,Female,0,0,43,<=50K
70,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,40,>50K
52,Bachelors,Married-civ-spouse,Sales,Husband,Male,15024,0,50,>50K
46,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
33,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
26,Bachelors,Never-married,Tech-support,Not-in-family,Male,0,0,45,<=50K
26,HS-grad,Never-married,Exec-managerial,Own-child,Female,0,0,38,<=50K
38,Some-college,Never-married,Prof-specialty,Not-in-family,Male,0,0,30,<=50K
38,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,60,>50K
32,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
37,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,55,>50K
55,10th,Widowed,Craft-repair,Unmarried,Male,0,0,40,<=50K
19,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,20,<=50K
51,9th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
56,Bachelors,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
38,11th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
59,Some-college,Divorced,Craft-repair,Not-in-family,Male,0,0,50,<=50K
24,Assoc-acdm,Never-married,Prof-specialty,Own-child,Female,0,0,16,<=50K
44,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,7298,0,48,>50K
31,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,43,<=50K
18,11th,Never-married,?,Own-child,Female,0,0,30,<=50K
30,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
31,HS-grad,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
50,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,1887,40,>50K
50,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,0,0,47,<=50K
25,Some-college,Never-married,Farming-fishing,Not-in-family,Female,0,0,52,<=50K
20,Assoc-voc,Never-married,Farming-fishing,Own-child,Male,0,0,45,<=50K
18,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,25,<=50K
34,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,99,<=50K
37,HS-grad,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
33,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
55,7th-8th,Divorced,?,Not-in-family,Male,0,0,40,<=50K
35,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,20,>50K
67,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,Bachelors,Married-spouse-absent,Exec-managerial,Own-child,Male,0,0,60,>50K
67,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
45,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,75,>50K
20,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,70,<=50K
22,Assoc-acdm,Separated,Sales,Not-in-family,Male,0,0,60,<=50K
44,10th,Married-civ-spouse,Transport-moving,Husband,Male,3103,0,40,>50K
48,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
40,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
34,Some-college,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
35,Some-college,Divorced,Other-service,Unmarried,Female,0,0,36,<=50K
35,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
20,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
42,Some-college,Separated,Other-service,Unmarried,Female,0,0,40,<=50K
39,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
24,Bachelors,Never-married,Exec-managerial,Own-child,Female,0,0,40,<=50K
40,5th-6th,Separated,Handlers-cleaners,Other-relative,Male,0,0,40,<=50K
61,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
30,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
83,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,1825,20,>50K
18,11th,Never-married,Adm-clerical,Own-child,Female,0,0,18,<=50K
