workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,income,age
Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,
Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,50,>50K,
Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,60,<=50K,23
Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,40,<=50K,
Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K,27
Private,HS-grad,Divorced,Sales,Own-child,White,Male,50,<=50K,37
Private,Some-college,Never-married,Other-service,Own-child,White,Male,35,<=50K,19
Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,30,<=50K,26
Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,35,<=50K,44
Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40,<=50K,38
Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,40,<=50K,31
Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,53,<=50K,52
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,8,<=50K,90
Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,48,>50K,
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,47
Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,10,<=50K,24
Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,60,<=50K,
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,45,<=50K,20
State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,<=50K,
Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,
Local-gov,7th-8th,Widowed,Other-service,Not-in-family,White,Female,15,<=50K,
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,9th,Never-married,Handlers-cleaners,Own-child,White,Male,40,<=50K,21
Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,
Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Other,Male,40,>50K,
Private,12th,Divorced,Machine-op-inspct,Unmarried,White,Male,40,<=50K,53
State-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,39
State-gov,Some-college,Divorced,Craft-repair,Unmarried,White,Male,40,<=50K,
Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,
Private,HS-grad,Divorced,Handlers-cleaners,Own-child,Black,Female,30,<=50K,
Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,10,<=50K,22
Private,11th,Never-married,Other-service,Own-child,White,Male,25,<=50K,18
Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,50,<=50K,
State-gov,12th,Divorced,Other-service,Unmarried,Black,Female,40,<=50K,
Private,7th-8th,Never-married,Other-service,Own-child,White,Female,35,<=50K,29
Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,
Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,21
Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,
Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K,19
Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,25
Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,50,<=50K,
Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,30,<=50K,34
Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,45
Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,35,<=50K,37
Private,5th-6th,Never-married,Other-service,Unmarried,Other,Female,32,<=50K,35
Federal-gov,Assoc-voc,Never-married,Adm-clerical,Unmarried,Black,Female,40,<=50K,26
Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,40,<=50K,26
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,48
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,52
Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,
Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,48,<=50K,51
Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,40,<=50K,
Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,40,<=50K,44
Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,50
Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,<=50K,62
Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,60,<=50K,31
Private,Some-college,Never-married,Sales,Own-child,Other,Female,15,<=50K,19
Local-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,
State-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,45,>50K,
Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,
Private,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,>50K,
Private,7th-8th,Never-married,Other-service,Unmarried,White,Female,42,<=50K,35
Private,Bachelors,Never-married,Sales,Own-child,White,Female,40,<=50K,31
Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,<=50K,36
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,60,<=50K,56
Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,30
Private,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,40,>50K,46
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,<=50K,39
Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,20,<=50K,48
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,<=50K,55
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,43
Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,15,<=50K,57
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K,39
Private,5th-6th,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,35
Private,HS-grad,Never-married,Other-service,Own-child,White,Male,35,<=50K,21
State-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,60,<=50K,31
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,15,<=50K,21
Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,60,<=50K,
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,25,<=50K,65
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,47
Private,Some-college,Never-married,Protective-serv,Own-child,White,Male,40,<=50K,25
State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,40,<=50K,
Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,
Private,Masters,Divorced,Sales,Not-in-family,White,Male,40,<=50K,
Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,<=50K,51
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,<=50K,39
Federal-gov,12th,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,24
Private,Some-college,Divorced,Tech-support,Own-child,White,Female,40,<=50K,29
Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,58,<=50K,31
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,22
Private,Some-college,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,40,<=50K,34
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K,21
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,32,>50K,
Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,40,<=50K,36
Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,38,<=50K,22
Self-emp-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,
?,Bachelors,Divorced,?,Not-in-family,White,Female,60,>50K,
State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,46
State-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,40,<=50K,28
Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,<=50K,
State-gov,1st-4th,Separated,Machine-op-inspct,Not-in-family,Black,Male,45,<=50K,35
Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,50,<=50K,29
Private,9th,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Female,40,<=50K,36
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,26,<=50K,21
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,68,<=50K,53
?,10th,Widowed,?,Not-in-family,White,Female,40,<=50K,
Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,30,<=50K,28
Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,60,<=50K,28
Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,50,<=50K,
Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,99,<=50K,39
Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,48,<=50K,
Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Other-relative,White,Female,30,<=50K,41
Local-gov,HS-grad,Separated,Craft-repair,Unmarried,Black,Male,40,<=50K,57
Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,58
Private,7th-8th,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,21
Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,<=50K,39
Self-emp-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,35,<=50K,
Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,42
Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,48,<=50K,
Private,Some-college,Never-married,Other-service,Own-child,White,Male,40,<=50K,20
Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,36,<=50K,23
Self-emp-not-inc,Bachelors,Divorced,Other-service,Unmarried,White,Female,35,<=50K,35
Local-gov,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,40,<=50K,25
Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,45,<=50K,
Private,HS-grad,Never-married,Sales,Not-in-family,Black,Female,30,<=50K,20
Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,28
Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K,35
Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,
Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,>50K,
Private,12th,Never-married,Other-service,Not-in-family,White,Female,60,<=50K,21
State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,35,>50K,36
Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,66,>50K,48
Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,19
?,Some-college,Married-civ-spouse,?,Husband,White,Male,40,<=50K,20
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,48,>50K,
Private,HS-grad,Widowed,Other-service,Unmarried,White,Male,40,<=50K,47
?,Some-college,Never-married,?,Own-child,White,Female,20,<=50K,19
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,45
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,<=50K,37
Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K,30
State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,42,<=50K,
Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,<=50K,37
Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,26
Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,
Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,35,>50K,23
Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,30,<=50K,
Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,43,<=50K,68
Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,40,>50K,
Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,79,<=50K,
Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,40,<=50K,
Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55,<=50K,
Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,49,>50K,
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K,
Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,40,>50K,
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K,39
Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,>50K,
Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,21
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K,25
Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,>50K,
Private,Bachelors,Never-married,Other-service,Unmarried,White,Female,35,<=50K,33
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,48,<=50K,54
Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,49
Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,50,<=50K,68
?,7th-8th,Married-civ-spouse,?,Husband,White,Male,40,<=50K,68
Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,21
State-gov,Some-college,Separated,Protective-serv,Unmarried,Black,Female,20,<=50K,63
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,43
Federal-gov,Bachelors,Divorced,Tech-support,Unmarried,White,Female,40,<=50K,
Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,50,<=50K,21
?,Some-college,Never-married,?,Other-relative,White,Female,30,<=50K,23
Self-emp-not-inc,5th-6th,Separated,Craft-repair,Other-relative,White,Male,63,<=50K,40
Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,20,<=50K,17
State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,<=50K,30
?,HS-grad,Married-civ-spouse,?,Husband,White,Male,5,<=50K,63
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,<=50K,24
Private,5th-6th,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,46
Private,10th,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K,24
Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,40,<=50K,28
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,16,<=50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,<=50K,74
Local-gov,12th,Never-married,Other-service,Own-child,White,Female,15,<=50K,18
Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,>50K,36
Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K,51
Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K,53
Private,Assoc-acdm,Never-married,Other-service,Other-relative,White,Male,35,<=50K,27
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,<=50K,39
?,11th,Never-married,?,Own-child,White,Male,40,<=50K,17
Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,46
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,46,<=50K,28
Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,36,<=50K,38
Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,45,>50K,
Self-emp-inc,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40,<=50K,56
Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,32,<=50K,23
State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,
Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,50,>50K,
Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,<=50K,
Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,>50K,39
Federal-gov,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,38
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,50
Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,40,>50K,34
Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,25
Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,55,>50K,
Private,Some-college,Divorced,Adm-clerical,Other-relative,White,Male,40,<=50K,42
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,30,>50K,
Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,>50K,
Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,47
Private,Some-college,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,24,<=50K,21
?,10th,Separated,?,Unmarried,Other,Female,35,<=50K,24
Private,Bachelors,Never-married,Other-service,Own-child,White,Female,40,<=50K,28
Private,Some-college,Never-married,Sales,Own-child,White,Female,15,<=50K,19
?,HS-grad,Married-civ-spouse,?,Husband,White,Male,17,<=50K,65
Private,Masters,Separated,Exec-managerial,Unmarried,White,Female,50,>50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,<=50K,23
State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,8,>50K,
Private,HS-grad,Never-married,Other-service,Own-child,White,Male,38,<=50K,21
?,Bachelors,Never-married,?,Not-in-family,White,Female,36,<=50K,23
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,50,<=50K,35
State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,45,<=50K,29
Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,>50K,
Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,38,<=50K,
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,36
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,50,<=50K,30
