workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,income,age
Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,<=50K,40.0
Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,30,<=50K,
Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,22,<=50K,18.0
Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,70,<=50K,28.0
State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,
?,HS-grad,Divorced,?,Not-in-family,White,Female,40,<=50K,63.0
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,<=50K,61.0
Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,<=50K,22.0
Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,12,<=50K,
Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,>50K,
Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K,23.0
State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,20,<=50K,37.0
Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,<=50K,
Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,
Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,35.0
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,<=50K,33.0
Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,<=50K,22.0
Private,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,16,<=50K,67.0
Private,1st-4th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,<=50K,38.0
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,25.0
Private,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,40,<=50K,35.0
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,<=50K,47.0
Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K,66.0
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,25,<=50K,23.0
Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,45,<=50K,32.0
Private,Some-college,Never-married,Sales,Not-in-family,White,Male,30,<=50K,22.0
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,34.0
Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,21.0
State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,70,>50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Self-emp-not-inc,HS-grad,Never-married,Sales,Own-child,White,Female,40,<=50K,28.0
Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Female,40,<=50K,32.0
Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,42.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,<=50K,
Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,20,<=50K,19.0
Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,26.0
Private,1st-4th,Never-married,Sales,Own-child,White,Female,24,<=50K,33.0
State-gov,Assoc-voc,Divorced,Adm-clerical,Not-in-family,Black,Female,44,<=50K,49.0
Federal-gov,Doctorate,Divorced,Exec-managerial,Not-in-family,White,Female,60,>50K,
Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,49.0
?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40,<=50K,18.0
Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,<=50K,27.0
Private,Some-college,Divorced,Tech-support,Unmarried,White,Male,40,<=50K,
Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,<=50K,38.0
Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,44,<=50K,37.0
Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,>50K,71.0
Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,
Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,41.0
Private,HS-grad,Widowed,Sales,Other-relative,White,Female,35,<=50K,66.0
Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,40,<=50K,
Private,Assoc-voc,Separated,Protective-serv,Not-in-family,White,Female,40,<=50K,33.0
Private,HS-grad,Separated,Sales,Own-child,White,Male,40,<=50K,27.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,44,<=50K,38.0
Private,HS-grad,Widowed,Priv-house-serv,Not-in-family,White,Female,28,<=50K,
?,Some-college,Never-married,?,Own-child,White,Female,20,<=50K,22.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,52,<=50K,47.0
Private,Some-college,Never-married,Sales,Own-child,White,Male,30,<=50K,19.0
State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,>50K,
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,27.0
Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,>50K,
Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,<=50K,
Private,Some-college,Never-married,Sales,Own-child,White,Female,20,<=50K,21.0
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,>50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,65,<=50K,53.0
Private,7th-8th,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,35,<=50K,42.0
Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40,<=50K,33.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,<=50K,35.0
Private,Some-college,Never-married,Handlers-cleaners,Other-relative,White,Male,40,<=50K,24.0
Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,35,<=50K,
Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,24.0
Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,
Private,Some-college,Never-married,Tech-support,Own-child,White,Female,25,<=50K,21.0
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,<=50K,27.0
Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,40,<=50K,48.0
Local-gov,HS-grad,Divorced,Other-service,Not-in-family,Black,Male,40,<=50K,
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,38.0
Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,35,>50K,
Private,12th,Divorced,Transport-moving,Other-relative,Black,Male,35,<=50K,59.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,49.0
Private,HS-grad,Never-married,Sales,Unmarried,White,Male,42,<=50K,38.0
Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,>50K,45.0
Private,Bachelors,Never-married,Sales,Own-child,White,Male,35,>50K,
Private,10th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,20,<=50K,17.0
Private,7th-8th,Never-married,Other-service,Not-in-family,White,Male,48,<=50K,61.0
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,<=50K,47.0
Private,HS-grad,Separated,Other-service,Own-child,White,Female,35,<=50K,21.0
State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,70,<=50K,27.0
Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,40,<=50K,28.0
Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,39,<=50K,37.0
Private,Some-college,Never-married,Sales,Own-child,White,Female,15,<=50K,18.0
Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,<=50K,
Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,20,<=50K,
Private,Some-college,Divorced,Sales,Unmarried,White,Female,40,<=50K,
Private,HS-grad,Never-married,Farming-fishing,Other-relative,White,Male,40,<=50K,20.0
Private,10th,Separated,Transport-moving,Unmarried,White,Female,70,<=50K,40.0
Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,15,<=50K,64.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,42,<=50K,38.0
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,20,>50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,
Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,35.0
Private,12th,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,33.0
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,70,>50K,58.0
State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,47.0
Private,Some-college,Separated,Exec-managerial,Unmarried,White,Female,10,<=50K,55.0
Private,HS-grad,Never-married,Exec-managerial,Own-child,Other,Female,40,<=50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,56.0
Private,Masters,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K,43.0
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,70,>50K,30.0
Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Male,40,<=50K,24.0
Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,47,<=50K,36.0
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,29.0
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,47.0
Self-emp-not-inc,10th,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K,20.0
Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,45,<=50K,32.0
Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,45,>50K,
Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,40,<=50K,29.0
Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,40.0
Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,37.0
Private,Some-college,Never-married,Adm-clerical,Not-in-family,Other,Male,40,<=50K,21.0
Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,50,<=50K,22.0
Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K,30.0
Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,57.0
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,48.0
Private,Some-college,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,40,<=50K,57.0
Private,HS-grad,Divorced,Sales,Unmarried,White,Female,50,<=50K,
Private,HS-grad,Never-married,Sales,Own-child,White,Male,35,<=50K,18.0
Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,35,<=50K,27.0
Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,2,<=50K,
Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,42,<=50K,36.0
Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,72,>50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,32.0
Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,4,<=50K,59.0
Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,>50K,31.0
Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,26.0
Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,24,<=50K,
Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,>50K,30.0
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,35,<=50K,29.0
State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,45,<=50K,
?,HS-grad,Never-married,?,Own-child,White,Female,20,<=50K,18.0
Self-emp-inc,11th,Never-married,Farming-fishing,Own-child,White,Male,50,<=50K,
Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,24.0
Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,65,<=50K,34.0
Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,<=50K,37.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,<=50K,26.0
Local-gov,Masters,Separated,Prof-specialty,Not-in-family,White,Female,50,<=50K,
Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,<=50K,23.0
Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,<=50K,57.0
Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,40,<=50K,25.0
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,20,<=50K,21.0
Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50,<=50K,37.0
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,35,<=50K,20.0
Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40,<=50K,
Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,45,>50K,
Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,40,<=50K,36.0
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,>50K,
Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,46,<=50K,45.0
Private,Bachelors,Divorced,Craft-repair,Unmarried,White,Male,40,<=50K,
Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,29.0
Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,23.0
Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,50,>50K,
Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K,
State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,
Private,5th-6th,Never-married,Farming-fishing,Other-relative,Black,Male,40,<=50K,26.0
Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,25.0
Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,40,<=50K,21.0
Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,40,<=50K,32.0
Self-emp-inc,10th,Married-civ-spouse,Transport-moving,Wife,White,Female,40,<=50K,58.0
Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K,32.0
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,48,<=50K,63.0
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,31.0
Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,<=50K,20.0
State-gov,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,56,>50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,50.0
Local-gov,HS-grad,Separated,Exec-managerial,Not-in-family,Black,Male,40,<=50K,
Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,31.0
Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,20,<=50K,19.0
Private,HS-grad,Divorced,Sales,Unmarried,White,Male,30,<=50K,
Private,HS-grad,Separated,Tech-support,Not-in-family,White,Male,46,<=50K,33.0
Private,7th-8th,Never-married,Handlers-cleaners,Other-relative,White,Male,40,<=50K,24.0
Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,<=50K,19.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,43.0
Private,HS-grad,Never-married,Sales,Own-child,White,Female,40,<=50K,61.0
?,5th-6th,Married-civ-spouse,?,Husband,White,Male,40,<=50K,67.0
Private,Doctorate,Divorced,Sales,Not-in-family,White,Male,60,>50K,
Private,10th,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K,
?,11th,Never-married,?,Own-child,White,Male,25,<=50K,18.0
Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,60,>50K,
State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,15,<=50K,19.0
Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,30,<=50K,
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,34.0
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,>50K,
Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,51.0
?,Bachelors,Married-civ-spouse,?,Wife,White,Female,40,<=50K,62.0
Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,>50K,50.0
Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,35.0
Self-emp-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,99,<=50K,
Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,45.0
State-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,>50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Private,10th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,55,<=50K,27.0
Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,>50K,
Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,40,<=50K,51.0
Private,HS-grad,Never-married,Sales,Own-child,White,Male,3,<=50K,19.0
Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,60,<=50K,
Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K,51.0
Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,<=50K,29.0
Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,>50K,40.0
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Other,Male,40,>50K,
Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K,40.0
Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,20,<=50K,
Private,Assoc-voc,Never-married,Priv-house-serv,Own-child,White,Female,40,<=50K,29.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,26.0
Local-gov,HS-grad,Widowed,Other-service,Unmarried,White,Female,40,<=50K,
Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,>50K,44.0
Private,Bachelors,Widowed,Sales,Not-in-family,White,Male,30,<=50K,
Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,<=50K,33.0
Federal-gov,Assoc-voc,Widowed,Other-service,Unmarried,Black,Female,40,<=50K,66.0
Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,40,<=50K,49.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,<=50K,43.0
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,<=50K,51.0
Private,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,42.0
Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,44.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,<=50K,30.0
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,43,<=50K,35.0
